Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Sales,Net_Amount,Profit,Month,Year,Weekday
ORD1372,04-02-2025,Rahul,rahul15gmail.com,9509340822.0,Delhi,Delhi,Shoes,Fashion,1.0,499.0,,NetBanking,Returned,06-02-2025,499.0,499.0,99.80000000000001,February,2025,Tuesday
ORD1373,12-05-2025,Neha,neha77@gmail.com,9898877941.0,Pune,Maharashtra,Bottle,Home,4.0,4999.0,,Wallet,Returned,16-05-2025,19996.0,19996.0,3999.2000000000003,May,2025,Monday
ORD1375,04-04-2025,Rahul,rahul19@gmail.com,9691259107.0,Mumbai,Maharashtra,Bottle,Home,1.0,2599.0,0.0,UPI,Delivered,,2599.0,2599.0,519.8000000000001,April,2025,Friday
ORD1376,01-06-2025,Sneha,sneha34@gmail.com,9409847018.0,Lucknow,UP,Mouse,Electronics,4.0,999.0,,COD,Delivered,11-06-2025,3996.0,3996.0,799.2,June,2025,Sunday
ORD1377,18-03-2025,Sneha,sneha95@gmail.com,9420527618.0,Pune,Maharashtra,Mouse,Electronics,-1.0,1499.0,15.0,Card,Pending,28-03-2025,-1499.0,-1274.1499999999999,-254.82999999999998,March,2025,Tuesday
ORD1380,23-02-2025,Rahul,rahul45@gmail.com,9536788264.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,9999.0,,NetBanking,Returned,03-03-2025,39996.0,39996.0,7999.200000000001,February,2025,Sunday
ORD1381,06-02-2025,Neha,neha93@gmail.com,9427460011.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,2599.0,20.0,Card,Pending,10-02-2025,12995.0,10396.0,2079.2000000000003,February,2025,Thursday
ORD1382,25-01-2025,Rahul,rahul41@gmail.com,9829324614.0,Mumbai,Maharashtra,Chair,Furniture,1.0,1499.0,20.0,Wallet,Pending,04-02-2025,1499.0,1199.2,239.84000000000003,January,2025,Saturday
ORD1384,04-06-2025,Vikas,vikas93@gmail.com,9844862358.0,Mumbai,Maharashtra,Bottle,Home,-1.0,999.0,15.0,Card,Delivered,08-06-2025,-999.0,-849.15,-169.83,June,2025,Wednesday
ORD1385,25-01-2025,Sneha,sneha67@gmail.com,9237413851.0,Pune,Maharashtra,Watch,Fashion,3.0,2599.0,10.0,UPI,Returned,28-01-2025,7797.0,7017.3,1403.46,January,2025,Saturday
ORD1386,02-03-2025,Amit,amit9@gmail.com,9363174202.0,Lucknow,UP,Shoes,Fashion,-1.0,2599.0,15.0,UPI,Cancelled,07-03-2025,-2599.0,-2209.15,-441.83000000000004,March,2025,Sunday
ORD1389,08-04-2025,Vikas,vikas47@gmail.com,9142891755.0,Lucknow,UP,Shoes,Fashion,-1.0,4999.0,5.0,COD,Returned,15-04-2025,-4999.0,-4749.05,-949.8100000000001,April,2025,Tuesday
ORD1391,20-05-2025,Neha,neha45@gmail.com,9753301285.0,Bengaluru,Karnataka,Bottle,Home,5.0,999.0,20.0,Card,Returned,30-05-2025,4995.0,3996.0,799.2,May,2025,Tuesday
ORD1392,20-06-2025,Vikas,vikas1@gmail.com,9619221858.0,Bengaluru,Karnataka,Chair,Furniture,1.0,9999.0,0.0,COD,Cancelled,27-06-2025,9999.0,9999.0,1999.8000000000002,June,2025,Friday
ORD1395,29-06-2025,Neha,neha45@gmail.com,9291811387.0,Lucknow,UP,Chair,Furniture,1.0,499.0,5.0,COD,Pending,07-07-2025,499.0,474.04999999999995,94.81,June,2025,Sunday
ORD1398,02-03-2025,Neha,neha25@gmail.com,9218737753.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,0.0,NetBanking,Cancelled,08-03-2025,5997.0,5997.0,1199.4,March,2025,Sunday
ORD1399,06-01-2025,Neha,neha99@gmail.com,9936830524.0,Pune,Maharashtra,Chair,Furniture,3.0,1499.0,10.0,UPI,Returned,16-01-2025,4497.0,4047.3,809.46,January,2025,Monday
ORD1401,17-06-2025,Rohit,rohit47@gmail.com,9281394007.0,Delhi,Delhi,Laptop,Electronics,4.0,1999.0,15.0,COD,Returned,19-06-2025,7996.0,6796.599999999999,1359.32,June,2025,Tuesday
ORD1402,15-06-2025,Rohit,rohit82@gmail.com,9529644273.0,Jaipur,Rajasthan,Laptop,Electronics,1.0,1499.0,,COD,Returned,18-06-2025,1499.0,1499.0,299.8,June,2025,Sunday
ORD1403,15-04-2025,Rohit,rohit30gmail.com,9450277671.0,Jaipur,Rajasthan,Chair,Furniture,4.0,1499.0,15.0,COD,Cancelled,17-04-2025,5996.0,5096.599999999999,1019.3199999999999,April,2025,Tuesday
ORD1404,11-04-2025,Sneha,sneha22@gmail.com,9434292317.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,1499.0,5.0,Wallet,Cancelled,20-04-2025,5996.0,5696.2,1139.24,April,2025,Friday
ORD1406,24-01-2025,Neha,neha53@gmail.com,9256072372.0,Bengaluru,Karnataka,Watch,Fashion,5.0,4999.0,10.0,UPI,Delivered,26-01-2025,24995.0,22495.5,4499.1,January,2025,Friday
ORD1407,17-01-2025,Rahul,rahul1@gmail.com,9762627881.0,Bengaluru,Karnataka,Chair,Furniture,5.0,1999.0,20.0,Card,Cancelled,22-01-2025,9995.0,7996.0,1599.2,January,2025,Friday
ORD1408,13-02-2025,Neha,neha66@gmail.com,9629553838.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,2599.0,20.0,Wallet,Returned,21-02-2025,12995.0,10396.0,2079.2000000000003,February,2025,Thursday
ORD1409,06-02-2025,Priya,priya1@gmail.com,9526867921.0,Delhi,Delhi,Watch,Fashion,4.0,9999.0,5.0,Wallet,Returned,08-02-2025,39996.0,37996.2,7599.24,February,2025,Thursday
ORD1411,13-01-2025,Sneha,sneha95@gmail.com,9918096448.0,Mumbai,Maharashtra,Laptop,Electronics,1.0,1999.0,15.0,COD,Pending,16-01-2025,1999.0,1699.1499999999999,339.83,January,2025,Monday
ORD1412,24-04-2025,Vikas,vikas28@gmail.com,9954928448.0,Mumbai,Maharashtra,Watch,Fashion,5.0,1999.0,5.0,COD,Pending,03-05-2025,9995.0,9495.25,1899.0500000000002,April,2025,Thursday
ORD1415,22-05-2025,Vikas,vikas88@gmail.com,9567074339.0,Jaipur,Rajasthan,Mouse,Electronics,-1.0,1499.0,,Card,Pending,27-05-2025,-1499.0,-1499.0,-299.8,May,2025,Thursday
ORD1417,04-01-2025,Rohit,rohit91@gmail.com,9485740696.0,Delhi,Delhi,Mouse,Electronics,4.0,4999.0,,UPI,Pending,13-01-2025,19996.0,19996.0,3999.2000000000003,January,2025,Saturday
ORD1418,05-04-2025,Sneha,sneha54@gmail.com,,Jaipur,Rajasthan,Chair,Furniture,4.0,4999.0,,NetBanking,Returned,13-04-2025,19996.0,19996.0,3999.2000000000003,April,2025,Saturday
ORD1419,23-06-2025,Rohit,rohit64@gmail.com,9562675135.0,Jaipur,Rajasthan,Chair,Furniture,3.0,1499.0,0.0,Wallet,Delivered,01-07-2025,4497.0,4497.0,899.4000000000001,June,2025,Monday
ORD1421,14-03-2025,Vikas,vikas31@gmail.com,9183431745.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,10.0,NetBanking,Pending,21-03-2025,3996.0,3596.4,719.2800000000001,March,2025,Friday
ORD1422,09-05-2025,Amit,amit95@gmail.com,9157480200.0,Delhi,Delhi,Watch,Fashion,5.0,4999.0,5.0,NetBanking,Cancelled,15-05-2025,24995.0,23745.25,4749.05,May,2025,Friday
ORD1424,29-03-2025,Priya,priya48@gmail.com,9166100655.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,9999.0,20.0,NetBanking,Cancelled,04-04-2025,19998.0,15998.400000000001,3199.6800000000003,March,2025,Saturday
ORD1425,11-02-2025,Priya,priya36@gmail.com,9830537173.0,Delhi,Delhi,Chair,Furniture,-1.0,4999.0,20.0,Wallet,Pending,,-4999.0,-3999.2000000000003,-799.8400000000001,February,2025,Tuesday
ORD1426,19-06-2025,Priya,priya86@gmail.com,9338976081.0,Pune,Maharashtra,Laptop,Electronics,5.0,1499.0,10.0,COD,Delivered,26-06-2025,7495.0,6745.5,1349.1000000000001,June,2025,Thursday
ORD1427,14-02-2025,Sneha,sneha25@gmail.com,9764093062.0,Jaipur,Rajasthan,Watch,Fashion,5.0,9999.0,,NetBanking,Pending,22-02-2025,49995.0,49995.0,9999.0,February,2025,Friday
ORD1428,02-04-2025,Priya,priya27@gmail.com,9575383484.0,Jaipur,Rajasthan,Bottle,Home,5.0,499.0,5.0,Card,Cancelled,08-04-2025,2495.0,2370.25,474.05,April,2025,Wednesday
ORD1430,13-02-2025,Sneha,sneha17@gmail.com,9770563699.0,Lucknow,UP,Watch,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,16-02-2025,7495.0,5996.0,1199.2,February,2025,Thursday
ORD1431,05-02-2025,Priya,priya43@gmail.com,9340031993.0,Bengaluru,Karnataka,Shoes,Fashion,2.0,999.0,5.0,COD,Cancelled,15-02-2025,1998.0,1898.1,379.62,February,2025,Wednesday
ORD1433,16-04-2025,Sneha,sneha19@gmail.com,9818263600.0,Jaipur,Rajasthan,Shoes,Fashion,5.0,499.0,15.0,UPI,Cancelled,20-04-2025,2495.0,2120.75,424.15000000000003,April,2025,Wednesday
ORD1434,12-01-2025,Vikas,vikas94gmail.com,9723823343.0,Jaipur,Rajasthan,Chair,Furniture,5.0,1999.0,,Wallet,Cancelled,20-01-2025,9995.0,9995.0,1999.0,January,2025,Sunday
ORD1435,05-03-2025,Rohit,rohit67@gmail.com,9653409026.0,Lucknow,UP,Laptop,Electronics,5.0,4999.0,20.0,NetBanking,Cancelled,08-03-2025,24995.0,19996.0,3999.2000000000003,March,2025,Wednesday
ORD1436,22-06-2025,Amit,amit73@gmail.com,9568733492.0,Lucknow,UP,Watch,Fashion,5.0,999.0,15.0,UPI,Cancelled,01-07-2025,4995.0,4245.75,849.1500000000001,June,2025,Sunday
ORD1437,01-06-2025,Vikas,vikas1@gmail.com,9541696034.0,Bengaluru,Karnataka,Bottle,Home,4.0,2599.0,,NetBanking,Cancelled,09-06-2025,10396.0,10396.0,2079.2000000000003,June,2025,Sunday
ORD1439,22-05-2025,Rahul,rahul34@gmail.com,9519365466.0,Lucknow,UP,Mouse,Electronics,5.0,1499.0,,NetBanking,Delivered,29-05-2025,7495.0,7495.0,1499.0,May,2025,Thursday
ORD1442,15-01-2025,Sneha,sneha75@gmail.com,9866056523.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,UPI,Cancelled,22-01-2025,3996.0,3396.6,679.32,January,2025,Wednesday
ORD1443,14-02-2025,Sneha,sneha36@gmail.com,9605647471.0,Lucknow,UP,Watch,Fashion,1.0,1499.0,0.0,Card,Pending,16-02-2025,1499.0,1499.0,299.8,February,2025,Friday
ORD1444,02-04-2025,Priya,priya86@gmail.com,9417981729.0,Delhi,Delhi,Bottle,Home,4.0,9999.0,20.0,NetBanking,Pending,08-04-2025,39996.0,31996.800000000003,6399.360000000001,April,2025,Wednesday
ORD1445,04-05-2025,Vikas,vikas38@gmail.com,9704800143.0,Pune,Maharashtra,Mouse,Electronics,3.0,499.0,5.0,COD,Delivered,12-05-2025,1497.0,1422.1499999999999,284.43,May,2025,Sunday
ORD1446,07-01-2025,Rahul,rahul36@gmail.com,9844906787.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,1499.0,15.0,UPI,Cancelled,14-01-2025,4497.0,3822.45,764.49,January,2025,Tuesday
ORD1448,17-06-2025,Neha,neha6@gmail.com,9891169337.0,Pune,Maharashtra,Mouse,Electronics,1.0,4999.0,,NetBanking,Cancelled,19-06-2025,4999.0,4999.0,999.8000000000001,June,2025,Tuesday
ORD1449,19-05-2025,Priya,priya54@gmail.com,9920350446.0,Bengaluru,Karnataka,Bottle,Home,4.0,1999.0,20.0,UPI,Cancelled,22-05-2025,7996.0,6396.8,1279.3600000000001,May,2025,Monday
ORD1451,14-05-2025,Rohit,rohit33@gmail.com,9106492183.0,Lucknow,UP,Watch,Fashion,-1.0,1499.0,10.0,NetBanking,Pending,24-05-2025,-1499.0,-1349.1000000000001,-269.82000000000005,May,2025,Wednesday
ORD1452,23-05-2025,Rahul,rahul40@gmail.com,9125077784.0,Delhi,Delhi,Laptop,Electronics,5.0,999.0,10.0,Wallet,Cancelled,02-06-2025,4995.0,4495.5,899.1,May,2025,Friday
ORD1453,19-04-2025,Amit,amit65@gmail.com,9383907366.0,Pune,Maharashtra,Bottle,Home,-1.0,2599.0,10.0,UPI,Delivered,23-04-2025,-2599.0,-2339.1,-467.82,April,2025,Saturday
ORD1454,10-02-2025,Neha,neha53@gmail.com,9124493553.0,Pune,Maharashtra,Watch,Fashion,2.0,1999.0,15.0,COD,Delivered,17-02-2025,3998.0,3398.2999999999997,679.66,February,2025,Monday
ORD1455,23-01-2025,Rahul,rahul97@gmail.com,9669206149.0,Delhi,Delhi,Shoes,Fashion,4.0,1499.0,20.0,Card,Pending,26-01-2025,5996.0,4796.8,959.3600000000001,January,2025,Thursday
ORD1456,01-05-2025,Rohit,rohit69@gmail.com,9619254906.0,Pune,Maharashtra,Watch,Fashion,-1.0,499.0,15.0,Wallet,Delivered,06-05-2025,-499.0,-424.15,-84.83,May,2025,Thursday
ORD1457,11-01-2025,Sneha,sneha97@gmail.com,9523945550.0,Jaipur,Rajasthan,Bottle,Home,5.0,1999.0,0.0,Wallet,Delivered,13-01-2025,9995.0,9995.0,1999.0,January,2025,Saturday
ORD1458,11-06-2025,Rohit,rohit80@gmail.com,9951760868.0,Mumbai,Maharashtra,Chair,Furniture,1.0,2599.0,20.0,NetBanking,Delivered,17-06-2025,2599.0,2079.2000000000003,415.8400000000001,June,2025,Wednesday
ORD1460,01-02-2025,Vikas,vikas8@gmail.com,9178563209.0,Bengaluru,Karnataka,Mouse,Electronics,2.0,4999.0,15.0,UPI,Delivered,06-02-2025,9998.0,8498.3,1699.6599999999999,February,2025,Saturday
ORD1461,01-04-2025,Rahul,rahul23@gmail.com,9433791076.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1499.0,20.0,UPI,Returned,08-04-2025,2998.0,2398.4,479.68000000000006,April,2025,Tuesday
ORD1463,22-06-2025,Neha,neha54@gmail.com,9794486194.0,Lucknow,UP,Bottle,Home,4.0,4999.0,20.0,COD,Cancelled,27-06-2025,19996.0,15996.800000000001,3199.3600000000006,June,2025,Sunday
ORD1464,21-05-2025,Sneha,sneha53@gmail.com,9595254143.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1999.0,0.0,Card,Cancelled,24-05-2025,9995.0,9995.0,1999.0,May,2025,Wednesday
ORD1465,13-04-2025,Priya,priya27gmail.com,9263255819.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,2599.0,,Card,Returned,15-04-2025,12995.0,12995.0,2599.0,April,2025,Sunday
ORD1466,10-01-2025,Neha,neha50@gmail.com,9326023461.0,Pune,Maharashtra,Laptop,Electronics,-1.0,2599.0,,Wallet,Delivered,13-01-2025,-2599.0,-2599.0,-519.8000000000001,January,2025,Friday
ORD1469,01-04-2025,Rahul,rahul47@gmail.com,9815577094.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,0.0,UPI,Delivered,11-04-2025,998.0,998.0,199.60000000000002,April,2025,Tuesday
ORD1470,03-01-2025,Priya,priya66@gmail.com,9458583296.0,Jaipur,Rajasthan,Watch,Fashion,2.0,9999.0,5.0,Wallet,Returned,05-01-2025,19998.0,18998.1,3799.62,January,2025,Friday
ORD1471,15-06-2025,Sneha,sneha54@gmail.com,9944717091.0,Delhi,Delhi,Laptop,Electronics,4.0,2599.0,20.0,COD,Returned,21-06-2025,10396.0,8316.800000000001,1663.3600000000004,June,2025,Sunday
ORD1472,18-03-2025,Vikas,vikas87@gmail.com,9861027886.0,Delhi,Delhi,Mouse,Electronics,5.0,1499.0,20.0,Card,Delivered,26-03-2025,7495.0,5996.0,1199.2,March,2025,Tuesday
ORD1473,19-02-2025,Rahul,rahul77@gmail.com,9635640677.0,Lucknow,UP,Mouse,Electronics,4.0,1499.0,,Wallet,Delivered,23-02-2025,5996.0,5996.0,1199.2,February,2025,Wednesday
ORD1476,22-06-2025,Rohit,rohit94@gmail.com,9281632903.0,Pune,Maharashtra,Chair,Furniture,5.0,2599.0,5.0,Card,Pending,30-06-2025,12995.0,12345.25,2469.05,June,2025,Sunday
ORD1478,19-04-2025,Sneha,sneha11@gmail.com,9233212770.0,Delhi,Delhi,Shoes,Fashion,2.0,1999.0,20.0,NetBanking,Delivered,23-04-2025,3998.0,3198.4,639.6800000000001,April,2025,Saturday
ORD1479,18-01-2025,Neha,neha63@gmail.com,9334823454.0,Bengaluru,Karnataka,Mouse,Electronics,4.0,4999.0,0.0,Card,Pending,26-01-2025,19996.0,19996.0,3999.2000000000003,January,2025,Saturday
ORD1481,17-06-2025,Rohit,rohit46@gmail.com,9379730312.0,Pune,Maharashtra,Shoes,Fashion,4.0,2599.0,,Wallet,Pending,24-06-2025,10396.0,10396.0,2079.2000000000003,June,2025,Tuesday
ORD1482,27-04-2025,Rahul,rahul53@gmail.com,9487897218.0,Pune,Maharashtra,Mouse,Electronics,5.0,499.0,5.0,Wallet,Delivered,01-05-2025,2495.0,2370.25,474.05,April,2025,Sunday
ORD1483,20-04-2025,Neha,neha34@gmail.com,9620909768.0,Bengaluru,Karnataka,Laptop,Electronics,2.0,1999.0,5.0,NetBanking,Pending,28-04-2025,3998.0,3798.1,759.62,April,2025,Sunday
ORD1484,16-02-2025,Sneha,sneha66@gmail.com,,Delhi,Delhi,Chair,Furniture,4.0,9999.0,10.0,NetBanking,Cancelled,20-02-2025,39996.0,35996.4,7199.280000000001,February,2025,Sunday
ORD1485,24-05-2025,Rohit,rohit35@gmail.com,9845248519.0,Pune,Maharashtra,Chair,Furniture,5.0,499.0,5.0,NetBanking,Delivered,31-05-2025,2495.0,2370.25,474.05,May,2025,Saturday
ORD1487,13-04-2025,Rohit,rohit31@gmail.com,9370472644.0,Jaipur,Rajasthan,Chair,Furniture,1.0,499.0,0.0,UPI,Delivered,16-04-2025,499.0,499.0,99.80000000000001,April,2025,Sunday
ORD1488,15-02-2025,Sneha,sneha32@gmail.com,9335556096.0,Delhi,Delhi,Mouse,Electronics,2.0,499.0,,Wallet,Cancelled,23-02-2025,998.0,998.0,199.60000000000002,February,2025,Saturday
ORD1490,08-05-2025,Sneha,sneha22@gmail.com,9311385417.0,Pune,Maharashtra,Laptop,Electronics,2.0,9999.0,20.0,Card,Delivered,17-05-2025,19998.0,15998.400000000001,3199.6800000000003,May,2025,Thursday
ORD1491,04-03-2025,Priya,priya42@gmail.com,9975620718.0,Lucknow,UP,Laptop,Electronics,2.0,1499.0,10.0,UPI,Cancelled,11-03-2025,2998.0,2698.2000000000003,539.6400000000001,March,2025,Tuesday
ORD1493,05-03-2025,Sneha,sneha27@gmail.com,9961393609.0,Delhi,Delhi,Mouse,Electronics,5.0,4999.0,,COD,Delivered,07-03-2025,24995.0,24995.0,4999.0,March,2025,Wednesday
ORD1494,20-03-2025,Sneha,sneha50@gmail.com,9703494194.0,Delhi,Delhi,Bottle,Home,5.0,999.0,0.0,Wallet,Delivered,23-03-2025,4995.0,4995.0,999.0,March,2025,Thursday
ORD1498,26-04-2025,Priya,priya59@gmail.com,9949870677.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,1499.0,10.0,Wallet,Delivered,03-05-2025,7495.0,6745.5,1349.1000000000001,April,2025,Saturday
ORD1501,28-04-2025,Amit,amit26@gmail.com,9873317457.0,Lucknow,UP,Chair,Furniture,-1.0,1499.0,15.0,Wallet,Delivered,04-05-2025,-1499.0,-1274.1499999999999,-254.82999999999998,April,2025,Monday
ORD1601,28-04-2025,Amit,amit26@gmail.com,9873317457.0,Lucknow,UP,Chair,Furniture,-1.0,1499.0,15.0,Wallet,Delivered,04-05-2025,-1499.0,-1274.1499999999999,-254.82999999999998,April,2025,Monday
ORD1602,30-06-2025,Neha,neha82@gmail.com,9829008196.0,Delhi,Delhi,Chair,Furniture,4.0,1999.0,,UPI,Pending,03-07-2025,7996.0,7996.0,1599.2,June,2025,Monday
ORD1603,03-02-2025,Rohit,rohit45@gmail.com,9280491167.0,Pune,Maharashtra,Watch,Fashion,5.0,4999.0,20.0,Card,Pending,09-02-2025,24995.0,19996.0,3999.2000000000003,February,2025,Monday
ORD1604,06-05-2025,Amit,amit6@gmail.com,9943310925.0,Jaipur,Rajasthan,Mouse,Electronics,3.0,1999.0,5.0,COD,Returned,08-05-2025,5997.0,5697.15,1139.43,May,2025,Tuesday
ORD1607,10-02-2025,Rahul,rahul82@gmail.com,9517780193.0,Mumbai,Maharashtra,Mouse,Electronics,3.0,499.0,20.0,Wallet,Cancelled,18-02-2025,1497.0,1197.6000000000001,239.52000000000004,February,2025,Monday
ORD1608,17-02-2025,Rahul,rahul71@gmail.com,9789375429.0,Lucknow,UP,Mouse,Electronics,4.0,9999.0,,Card,Returned,27-02-2025,39996.0,39996.0,7999.200000000001,February,2025,Monday
ORD1611,11-01-2025,Neha,neha22@gmail.com,9580304152.0,Jaipur,Rajasthan,Chair,Furniture,3.0,999.0,,COD,Pending,16-01-2025,2997.0,2997.0,599.4,January,2025,Saturday
ORD1612,03-03-2025,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,COD,Cancelled,09-03-2025,2997.0,2847.15,569.4300000000001,March,2025,Monday
ORD1615,10-02-2025,Rahul,rahul82@gmail.com,9517780193.0,Mumbai,Maharashtra,Mouse,Electronics,3.0,499.0,20.0,Wallet,Cancelled,18-02-2025,1497.0,1197.6000000000001,239.52000000000004,February,2025,Monday
ORD1616,17-02-2025,Rahul,rahul71@gmail.com,9789375429.0,Lucknow,UP,Mouse,Electronics,4.0,9999.0,,Card,Returned,27-02-2025,39996.0,39996.0,7999.200000000001,February,2025,Monday
ORD1619,11-01-2025,Neha,neha22@gmail.com,9580304152.0,Jaipur,Rajasthan,Chair,Furniture,3.0,999.0,,COD,Pending,16-01-2025,2997.0,2997.0,599.4,January,2025,Saturday
ORD1620,03-03-2025,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,COD,Cancelled,09-03-2025,2997.0,2847.15,569.4300000000001,March,2025,Monday
ORD1621,17-02-2025,Rahul,rahul71@gmail.com,9789375429.0,Lucknow,UP,Mouse,Electronics,4.0,9999.0,,Card,Returned,27-02-2025,39996.0,39996.0,7999.200000000001,February,2025,Monday
ORD1624,11-01-2025,Neha,neha22@gmail.com,9580304152.0,Jaipur,Rajasthan,Chair,Furniture,3.0,999.0,,COD,Pending,16-01-2025,2997.0,2997.0,599.4,January,2025,Saturday
ORD1625,03-03-2025,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,COD,Cancelled,09-03-2025,2997.0,2847.15,569.4300000000001,March,2025,Monday
ORD1626,03-03-2025,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,COD,Cancelled,09-03-2025,2997.0,2847.15,569.4300000000001,March,2025,Monday
ORD1627,17-02-2025,Rahul,rahul71@gmail.com,9789375429.0,Lucknow,UP,Mouse,Electronics,4.0,9999.0,,Card,Returned,27-02-2025,39996.0,39996.0,7999.200000000001,February,2025,Monday
ORD1630,11-01-2025,Neha,neha22@gmail.com,9580304152.0,Jaipur,Rajasthan,Chair,Furniture,3.0,999.0,,COD,Pending,16-01-2025,2997.0,2997.0,599.4,January,2025,Saturday
ORD1631,03-03-2025,Vikas,vikas46@gmail.com,9551158398.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,999.0,5.0,COD,Cancelled,09-03-2025,2997.0,2847.15,569.4300000000001,March,2025,Monday
